Time,Occupancy
2023-03-13 04:42:16.735975-04:00,0
2023-03-13 04:47:31.160558-04:00,0
2023-03-13 04:50:49.207179-04:00,0
2023-03-13 04:56:00.610873-04:00,0
2023-03-13 05:01:13.659690-04:00,0
2023-03-13 05:06:23.157722-04:00,0
2023-03-13 05:11:39.441178-04:00,0
2023-03-13 05:16:48.613293-04:00,0
2023-03-13 05:21:59.938478-04:00,0
2023-03-13 05:27:10.118878-04:00,0
2023-03-13 05:32:21.563735-04:00,0
2023-03-13 05:35:50.268885-04:00,0
2023-03-13 05:41:02.425922-04:00,0
2023-03-13 05:46:11.739347-04:00,0
2023-03-13 05:51:28.043036-04:00,0
2023-03-13 05:56:40.580682-04:00,0
2023-03-13 06:01:49.302694-04:00,38
2023-03-13 06:07:04.266227-04:00,76
2023-03-13 06:12:13.846117-04:00,106
2023-03-13 06:15:50.276045-04:00,113
2023-03-13 06:21:03.032145-04:00,139
2023-03-13 06:26:23.389830-04:00,155
2023-03-13 06:31:32.573399-04:00,172
2023-03-13 06:36:41.812995-04:00,185
2023-03-13 06:41:51.467467-04:00,195
2023-03-13 06:47:01.547904-04:00,207
2023-03-13 06:52:18.077189-04:00,209
2023-03-13 06:54:34.972153-04:00,214
2023-03-13 06:59:46.656144-04:00,232
2023-03-13 07:04:59.743320-04:00,255
2023-03-13 07:10:12.650738-04:00,255
2023-03-13 07:15:23.914660-04:00,255
2023-03-13 07:20:33.713546-04:00,268
2023-03-13 07:25:44.414883-04:00,267
2023-03-13 07:30:59.734123-04:00,267
2023-03-13 07:35:52.399364-04:00,263
2023-03-13 07:41:13.379638-04:00,266
2023-03-13 07:46:26.857794-04:00,268
2023-03-13 07:51:40.872147-04:00,260
2023-03-13 07:56:53.942942-04:00,259
2023-03-13 08:02:08.276647-04:00,245
2023-03-13 08:07:27.365778-04:00,254
2023-03-13 08:12:41.179487-04:00,256
2023-03-13 08:15:52.813843-04:00,267
2023-03-13 08:21:09.378847-04:00,258
2023-03-13 08:26:24.253949-04:00,251
2023-03-13 08:31:33.874994-04:00,254
2023-03-13 08:36:43.945980-04:00,250
2023-03-13 08:41:59.139352-04:00,262
2023-03-13 08:47:09.313269-04:00,265
2023-03-13 08:52:21.308434-04:00,275
2023-03-13 08:55:57.211894-04:00,274
2023-03-13 09:01:15.661386-04:00,267
2023-03-13 09:06:26.929476-04:00,275
2023-03-13 09:11:36.910209-04:00,283
2023-03-13 09:17:07.598989-04:00,271
2023-03-13 09:22:27.517236-04:00,282
2023-03-13 09:27:37.949016-04:00,281
2023-03-13 09:32:51.137583-04:00,288
2023-03-13 09:35:51.737557-04:00,283
2023-03-13 09:41:06.376367-04:00,289
2023-03-13 09:46:16.399626-04:00,287
2023-03-13 09:51:29.199431-04:00,289
2023-03-13 09:56:49.235273-04:00,257
2023-03-13 10:02:03.219856-04:00,268
2023-03-13 10:07:16.235117-04:00,263
2023-03-13 10:12:35.679404-04:00,268
2023-03-13 10:15:52.381595-04:00,274
2023-03-13 10:21:09.068349-04:00,274
2023-03-13 10:26:26.493599-04:00,266
2023-03-13 10:31:37.065207-04:00,256
2023-03-13 10:36:51.286419-04:00,256
2023-03-13 10:42:08.136665-04:00,260
2023-03-13 10:47:20.483363-04:00,268
2023-03-13 10:52:31.206077-04:00,275
2023-03-13 10:56:10.695831-04:00,284
2023-03-13 11:01:35.598858-04:00,279
2023-03-13 11:06:46.170491-04:00,286
2023-03-13 11:12:13.050201-04:00,293
2023-03-13 11:17:35.918886-04:00,300
2023-03-13 11:22:47.276170-04:00,295
2023-03-13 11:28:06.213791-04:00,288
2023-03-13 11:33:32.330221-04:00,275
2023-03-13 11:36:41.052711-04:00,279
2023-03-13 11:41:52.653992-04:00,297
2023-03-13 11:47:06.815797-04:00,288
2023-03-13 11:52:39.642577-04:00,301
2023-03-13 11:57:52.109833-04:00,301
2023-03-13 12:03:12.935374-04:00,310
2023-03-13 12:08:35.714233-04:00,311
2023-03-13 12:13:47.247517-04:00,322
2023-03-13 12:16:45.790027-04:00,334
2023-03-13 12:22:05.347949-04:00,339
2023-03-13 12:27:16.885981-04:00,334
2023-03-13 12:33:22.632838-04:00,327
2023-03-13 12:38:33.758115-04:00,343
2023-03-13 12:43:49.693856-04:00,335
2023-03-13 12:49:17.648533-04:00,334
2023-03-13 12:54:35.775601-04:00,339
2023-03-13 12:56:40.235100-04:00,336
2023-03-13 13:01:52.884892-04:00,320
2023-03-13 13:07:05.398276-04:00,306
2023-03-13 13:12:15.115114-04:00,309
2023-03-13 13:17:33.014432-04:00,301
2023-03-13 13:22:51.453971-04:00,305
2023-03-13 13:28:08.084341-04:00,315
2023-03-13 13:33:24.256525-04:00,327
2023-03-13 13:36:41.072424-04:00,328
2023-03-13 13:41:56.249552-04:00,330
2023-03-13 13:47:07.835148-04:00,336
2023-03-13 13:52:21.807290-04:00,334
2023-03-13 13:57:37.568754-04:00,334
2023-03-13 14:02:48.349555-04:00,332
2023-03-13 14:08:01.307391-04:00,331
2023-03-13 14:13:18.091723-04:00,343
2023-03-13 14:16:43.704584-04:00,351
2023-03-13 14:21:59.902165-04:00,368
2023-03-13 14:27:16.579753-04:00,368
2023-03-13 14:32:29.870019-04:00,391
2023-03-13 14:37:50.710365-04:00,411
2023-03-13 14:43:02.443765-04:00,443
2023-03-13 14:57:38.435478-04:00,474
2023-03-13 15:02:54.665001-04:00,479
2023-03-13 15:08:03.706773-04:00,482
2023-03-13 15:13:13.276835-04:00,487
2023-03-13 15:18:33.572853-04:00,492
2023-03-13 15:23:42.799942-04:00,499
2023-03-13 15:28:51.110330-04:00,507
2023-03-13 15:34:02.948935-04:00,511
2023-03-13 15:39:12.433832-04:00,496
2023-03-13 15:43:50.125312-04:00,496
2023-03-13 15:49:04.419333-04:00,500
2023-03-13 15:54:13.437725-04:00,519
2023-03-13 15:59:22.922602-04:00,517
2023-03-13 16:04:33.647070-04:00,537
2023-03-13 16:09:42.393032-04:00,552
2023-03-13 16:14:51.608142-04:00,553
2023-03-13 16:20:00.202692-04:00,565
2023-03-13 16:25:10.342950-04:00,570
2023-03-13 16:25:57.836006-04:00,570
2023-03-13 16:31:09.110631-04:00,594
2023-03-13 16:36:18.477085-04:00,603
2023-03-13 16:41:28.118309-04:00,622
2023-03-13 16:46:37.918834-04:00,637
2023-03-13 16:51:47.798207-04:00,644
2023-03-13 16:56:56.916479-04:00,651
2023-03-13 17:02:05.393840-04:00,648
2023-03-13 17:04:36.332329-04:00,651
2023-03-13 17:09:50.964319-04:00,670
2023-03-13 17:15:01.083636-04:00,682
2023-03-13 17:20:12.320554-04:00,688
2023-03-13 17:25:21.715198-04:00,698
2023-03-13 17:30:32.026103-04:00,687
2023-03-13 17:35:46.412345-04:00,676
2023-03-13 17:40:56.222681-04:00,673
2023-03-13 17:46:15.250682-04:00,656
2023-03-13 17:50:37.014039-04:00,650
2023-03-13 17:55:54.900359-04:00,648
2023-03-13 18:01:04.727728-04:00,641
2023-03-13 18:06:13.921578-04:00,658
2023-03-13 18:12:03.245962-04:00,639
2023-03-13 18:17:39.152984-04:00,585
2023-03-13 18:23:14.468121-04:00,606
2023-03-13 18:28:48.516380-04:00,562
2023-03-13 18:31:31.220040-04:00,560
2023-03-13 18:37:17.884573-04:00,562
2023-03-13 18:42:51.549839-04:00,560
2023-03-13 18:48:14.518699-04:00,561
2023-03-13 18:53:48.169721-04:00,548
2023-03-13 18:59:02.476786-04:00,552
2023-03-13 19:04:23.164075-04:00,549
2023-03-13 19:09:42.759273-04:00,534
2023-03-13 19:13:33.456892-04:00,549
2023-03-13 19:18:57.283344-04:00,552
2023-03-13 19:24:16.725273-04:00,557
2023-03-13 19:29:37.907995-04:00,559
2023-03-13 19:34:55.295740-04:00,534
2023-03-13 19:40:21.806785-04:00,551
2023-03-13 19:45:40.803886-04:00,566
2023-03-13 19:50:59.420659-04:00,578
2023-03-13 19:54:17.419878-04:00,581
2023-03-13 19:59:28.297014-04:00,609
2023-03-13 20:04:38.220947-04:00,620
2023-03-13 20:09:48.022212-04:00,641
2023-03-13 20:14:57.208576-04:00,645
2023-03-13 20:20:08.494871-04:00,636
2023-03-13 20:25:34.273511-04:00,643
2023-03-13 20:30:45.255113-04:00,636
2023-03-13 20:35:06.347648-04:00,625
2023-03-13 20:40:45.518386-04:00,631
2023-03-13 20:45:57.762393-04:00,642
2023-03-13 20:51:50.372954-04:00,634
2023-03-13 20:57:05.302457-04:00,621
2023-03-13 21:02:17.065342-04:00,638
2023-03-13 21:07:34.076745-04:00,642
2023-03-13 21:12:50.407050-04:00,627
2023-03-13 21:18:01.773090-04:00,617
2023-03-13 21:23:14.574918-04:00,603
2023-03-13 21:26:23.318168-04:00,620
2023-03-13 21:31:43.452763-04:00,618
2023-03-13 21:37:14.632352-04:00,617
2023-03-13 21:42:37.611081-04:00,609
2023-03-13 21:47:46.063602-04:00,601
2023-03-13 21:53:17.298614-04:00,600
2023-03-13 21:58:39.390159-04:00,601
2023-03-13 22:03:46.970591-04:00,592
2023-03-13 22:06:14.485386-04:00,595
2023-03-13 22:11:27.104593-04:00,576
2023-03-13 22:16:47.998590-04:00,559
2023-03-13 22:22:14.656021-04:00,531
2023-03-13 22:27:30.298067-04:00,513
2023-03-13 22:32:40.255223-04:00,484
2023-03-13 22:37:51.698480-04:00,455
2023-03-13 22:43:16.628667-04:00,438
2023-03-13 22:46:22.874229-04:00,418
2023-03-13 22:51:37.289530-04:00,391
2023-03-13 22:56:50.665404-04:00,345
2023-03-13 23:02:03.148963-04:00,269
2023-03-13 23:07:21.724023-04:00,0
2023-03-13 23:12:35.267428-04:00,0
2023-03-13 23:17:51.595875-04:00,0
2023-03-13 23:23:12.163652-04:00,0
2023-03-13 23:26:16.433702-04:00,0
2023-03-13 23:31:29.965616-04:00,0
2023-03-13 23:36:44.859273-04:00,0
2023-03-13 23:42:00.429438-04:00,0
2023-03-13 23:47:12.851591-04:00,0
2023-03-13 23:52:28.902334-04:00,0
2023-03-13 23:58:04.653362-04:00,0
