Time,Occupancy
2023-03-11 20:41:19.984773-05:00,68
2023-03-11 20:46:39.655645-05:00,68
2023-03-11 20:51:48.298904-05:00,68
2023-03-11 20:56:57.301476-05:00,68
2023-03-11 21:02:07.054212-05:00,68
2023-03-11 21:07:15.971699-05:00,68
2023-03-11 21:12:24.910545-05:00,68
2023-03-11 21:17:33.819070-05:00,68
2023-03-11 21:22:42.462158-05:00,68
2023-03-11 21:27:51.597399-05:00,68
2023-03-11 21:33:00.573636-05:00,68
2023-03-11 21:38:09.567288-05:00,68
2023-03-11 21:43:18.613699-05:00,68
2023-03-11 21:48:27.105877-05:00,68
2023-03-11 21:53:35.884045-05:00,68
2023-03-11 21:58:46.921483-05:00,68
